Titel	UBVU-ID	zoomnr	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path	page type
XP.05092_067 (NT)	2,18E+11	VUA005000001_0761_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/800	800	801.jpg	/bis/image/801.jpg	1
XP.05092_068 (NT)	2,18E+11	VUA005000001_0762_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/801	801	802.jpg	/bis/image/802.jpg	1
XP.05092_068a (NT)	2,18E+11	VUA005000001_0763_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/802	802	803.jpg	/bis/image/803.jpg	1
XP.05092_068b (NT)	2,18E+11	VUA005000001_0764_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/803	803	804.jpg	/bis/image/804.jpg	1
XP.05092_069 (NT)	2,18E+11	VUA005000001_0765_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/804	804	805.jpg	/bis/image/805.jpg	1
XP.05092_070 (NT)	2,18E+11	VUA005000001_0766_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/805	805	806.jpg	/bis/image/806.jpg	1
XP.05092_070a (NT)	2,18E+11	VUA005000001_0767_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/806	806	807.jpg	/bis/image/807.jpg	1
XP.05092_070b (NT)	2,18E+11	VUA005000001_0768_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/807	807	808.jpg	/bis/image/808.jpg	1
XP.05092_071 (NT)	2,18E+11	VUA005000001_0769_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/808	808	809.jpg	/bis/image/809.jpg	1
XP.05092_072 (NT)	2,18E+11	VUA005000001_0770_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/809	809	810.jpg	/bis/image/810.jpg	1
XP.05092_072a (NT)	2,18E+11	VUA005000001_0771_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/810	810	811.jpg	/bis/image/811.jpg	1
XP.05092_072b (NT)	2,18E+11	VUA005000001_0772_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/811	811	812.jpg	/bis/image/812.jpg	1
XP.05092_072c (NT)	2,18E+11	VUA005000001_0773_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/812	812	813.jpg	/bis/image/813.jpg	1
XP.05092_072d (NT)	2,18E+11	VUA005000001_0774_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/813	813	814.jpg	/bis/image/814.jpg	1
XP.05092_073 (NT)	2,18E+11	VUA005000001_0775_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/814	814	815.jpg	/bis/image/815.jpg	1
XP.05092_074 (NT)	2,18E+11	VUA005000001_0776_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/815	815	816.jpg	/bis/image/816.jpg	1
XP.05092_074a (NT)	2,18E+11	VUA005000001_0777_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/816	816	817.jpg	/bis/image/817.jpg	1
XP.05092_074b (NT)	2,18E+11	VUA005000001_0778_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/817	817	818.jpg	/bis/image/818.jpg	1
XP.05092_074c (NT)	2,18E+11	VUA005000001_0779_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/818	818	819.jpg	/bis/image/819.jpg	1
XP.05092_074d (NT)	2,18E+11	VUA005000001_0780_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/819	819	820.jpg	/bis/image/820.jpg	1
XP.05092_075 (NT)	2,18E+11	VUA005000001_0781_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/820	820	821.jpg	/bis/image/821.jpg	1
XP.05092_076 (NT)	2,18E+11	VUA005000001_0782_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/821	821	822.jpg	/bis/image/822.jpg	1
XP.05092_076a (NT)	2,18E+11	VUA005000001_0783_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/822	822	823.jpg	/bis/image/823.jpg	1
XP.05092_076b (NT)	2,18E+11	VUA005000001_0784_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/823	823	824.jpg	/bis/image/824.jpg	1
XP.05092_077 (NT)	2,18E+11	VUA005000001_0785_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/824	824	825.jpg	/bis/image/825.jpg	1
XP.05092_078 (NT)	2,18E+11	VUA005000001_0786_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/825	825	826.jpg	/bis/image/826.jpg	1
XP.05092_078a (NT)	2,18E+11	VUA005000001_0787_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/826	826	827.jpg	/bis/image/827.jpg	1
XP.05092_078b (NT)	2,18E+11	VUA005000001_0788_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/827	827	828.jpg	/bis/image/828.jpg	1
XP.05092_079 (NT)	2,18E+11	VUA005000001_0789_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/828	828	829.jpg	/bis/image/829.jpg	1
XP.05092_080 (NT)	2,18E+11	VUA005000001_0790_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/829	829	830.jpg	/bis/image/830.jpg	1
XP.05092_080a (NT)	2,18E+11	VUA005000001_0791_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/830	830	831.jpg	/bis/image/831.jpg	1
XP.05092_080b (NT)	2,18E+11	VUA005000001_0792_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/831	831	832.jpg	/bis/image/832.jpg	1
XP.05092_081 (NT)	2,18E+11	VUA005000001_0793_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/832	832	833.jpg	/bis/image/833.jpg	1
XP.05092_082 (NT)	2,18E+11	VUA005000001_0794_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/833	833	834.jpg	/bis/image/834.jpg	1
XP.05092_082a (NT)	2,18E+11	VUA005000001_0795_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/834	834	835.jpg	/bis/image/835.jpg	1
XP.05092_082b (NT)	2,18E+11	VUA005000001_0796_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/835	835	836.jpg	/bis/image/836.jpg	1
XP.05092_083 (NT)	2,18E+11	VUA005000001_0797_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/836	836	837.jpg	/bis/image/837.jpg	1
XP.05092_084 (NT)	2,18E+11	VUA005000001_0798_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/837	837	838.jpg	/bis/image/838.jpg	1
XP.05092_084a (NT)	2,18E+11	VUA005000001_0799_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/838	838	839.jpg	/bis/image/839.jpg	1
XP.05092_084b (NT)	2,18E+11	VUA005000001_0800_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/839	839	840.jpg	/bis/image/840.jpg	1
XP.05092_085 (NT)	2,18E+11	VUA005000001_0801_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/840	840	841.jpg	/bis/image/841.jpg	1
XP.05092_086 (NT)	2,18E+11	VUA005000001_0802_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/841	841	842.jpg	/bis/image/842.jpg	1
XP.05092_086a (NT)	2,18E+11	VUA005000001_0803_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/842	842	843.jpg	/bis/image/843.jpg	1
XP.05092_086b (NT)	2,18E+11	VUA005000001_0804_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/843	843	844.jpg	/bis/image/844.jpg	1
XP.05092_087 (NT)	2,18E+11	VUA005000001_0805_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/844	844	845.jpg	/bis/image/845.jpg	1
XP.05092_088 (NT)	2,18E+11	VUA005000001_0806_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/845	845	846.jpg	/bis/image/846.jpg	1
XP.05092_088a (NT)	2,18E+11	VUA005000001_0807_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/846	846	847.jpg	/bis/image/847.jpg	1
XP.05092_088b (NT)	2,18E+11	VUA005000001_0808_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/847	847	848.jpg	/bis/image/848.jpg	1
XP.05092_089 (NT)	2,18E+11	VUA005000001_0809_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/848	848	849.jpg	/bis/image/849.jpg	1
XP.05092_090 (NT)	2,18E+11	VUA005000001_0810_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/849	849	850.jpg	/bis/image/850.jpg	1
XP.05092_090a (NT)	2,18E+11	VUA005000001_0811_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/850	850	851.jpg	/bis/image/851.jpg	1
XP.05092_090b (NT)	2,18E+11	VUA005000001_0812_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/851	851	852.jpg	/bis/image/852.jpg	1
XP.05092_090c (NT)	2,18E+11	VUA005000001_0813_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/852	852	853.jpg	/bis/image/853.jpg	1
XP.05092_090d (NT)	2,18E+11	VUA005000001_0814_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/853	853	854.jpg	/bis/image/854.jpg	1
XP.05092_091 (NT)	2,18E+11	VUA005000001_0815_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/854	854	855.jpg	/bis/image/855.jpg	1
XP.05092_092 (NT)	2,18E+11	VUA005000001_0816_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/855	855	856.jpg	/bis/image/856.jpg	1
XP.05092_092a (NT)	2,18E+11	VUA005000001_0817_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/856	856	857.jpg	/bis/image/857.jpg	1
XP.05092_092b (NT)	2,18E+11	VUA005000001_0818_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/857	857	858.jpg	/bis/image/858.jpg	1
XP.05092_093 (NT)	2,18E+11	VUA005000001_0819_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/858	858	859.jpg	/bis/image/859.jpg	1
XP.05092_094 (NT)	2,18E+11	VUA005000001_0820_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/859	859	860.jpg	/bis/image/860.jpg	1
XP.05092_094a (NT)	2,18E+11	VUA005000001_0821_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/860	860	861.jpg	/bis/image/861.jpg	1
XP.05092_094b (NT)	2,18E+11	VUA005000001_0822_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/861	861	862.jpg	/bis/image/862.jpg	1
XP.05092_095 (NT)	2,18E+11	VUA005000001_0823_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/862	862	863.jpg	/bis/image/863.jpg	1
XP.05092_096 (NT)	2,18E+11	VUA005000001_0824_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/863	863	864.jpg	/bis/image/864.jpg	1
XP.05092_096a (NT)	2,18E+11	VUA005000001_0825_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/864	864	865.jpg	/bis/image/865.jpg	1
XP.05092_096b (NT)	2,18E+11	VUA005000001_0826_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/865	865	866.jpg	/bis/image/866.jpg	1
XP.05092_096c (NT)	2,18E+11	VUA005000001_0827_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/866	866	867.jpg	/bis/image/867.jpg	1
XP.05092_096d (NT)	2,18E+11	VUA005000001_0828_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/867	867	868.jpg	/bis/image/868.jpg	1
XP.05092_097 (NT)	2,18E+11	VUA005000001_0829_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/868	868	869.jpg	/bis/image/869.jpg	1
XP.05092_098 (NT)	2,18E+11	VUA005000001_0830_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/869	869	870.jpg	/bis/image/870.jpg	1
XP.05092_098a (NT)	2,18E+11	VUA005000001_0831_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/870	870	871.jpg	/bis/image/871.jpg	1
XP.05092_098b (NT)	2,18E+11	VUA005000001_0832_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/871	871	872.jpg	/bis/image/872.jpg	1
XP.05092_099 (NT)	2,18E+11	VUA005000001_0833_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/872	872	873.jpg	/bis/image/873.jpg	1
XP.05092_100 (NT)	2,18E+11	VUA005000001_0834_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/873	873	874.jpg	/bis/image/874.jpg	1
XP.05092_100a (NT)	2,18E+11	VUA005000001_0835_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/874	874	875.jpg	/bis/image/875.jpg	1
XP.05092_100b (NT)	2,18E+11	VUA005000001_0836_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/875	875	876.jpg	/bis/image/876.jpg	1
XP.05092_101 (NT)	2,18E+11	VUA005000001_0837_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/876	876	877.jpg	/bis/image/877.jpg	1
XP.05092_102 (NT)	2,18E+11	VUA005000001_0838_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/877	877	878.jpg	/bis/image/878.jpg	1
XP.05092_102a (NT)	2,18E+11	VUA005000001_0839_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/878	878	879.jpg	/bis/image/879.jpg	1
XP.05092_102b (NT)	2,18E+11	VUA005000001_0840_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/879	879	880.jpg	/bis/image/880.jpg	1
XP.05092_103 (NT)	2,18E+11	VUA005000001_0841_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/880	880	881.jpg	/bis/image/881.jpg	1
XP.05092_104 (NT)	2,18E+11	VUA005000001_0842_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/881	881	882.jpg	/bis/image/882.jpg	1
XP.05092_104a (NT)	2,18E+11	VUA005000001_0843_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/882	882	883.jpg	/bis/image/883.jpg	1
XP.05092_104b (NT)	2,18E+11	VUA005000001_0844_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/883	883	884.jpg	/bis/image/884.jpg	1
XP.05092_105 (NT)	2,18E+11	VUA005000001_0845_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/884	884	885.jpg	/bis/image/885.jpg	1
XP.05092_106 (NT)	2,18E+11	VUA005000001_0846_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/885	885	886.jpg	/bis/image/886.jpg	1
XP.05092_106a (NT)	2,18E+11	VUA005000001_0847_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/886	886	887.jpg	/bis/image/887.jpg	1
XP.05092_106b (NT)	2,18E+11	VUA005000001_0848_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/887	887	888.jpg	/bis/image/888.jpg	1
XP.05092_107 (NT)	2,18E+11	VUA005000001_0849_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/888	888	889.jpg	/bis/image/889.jpg	1
XP.05092_108 (NT)	2,18E+11	VUA005000001_0850_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/889	889	890.jpg	/bis/image/890.jpg	1
XP.05092_108a (NT)	2,18E+11	VUA005000001_0851_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/890	890	891.jpg	/bis/image/891.jpg	1
XP.05092_108b (NT)	2,18E+11	VUA005000001_0852_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/891	891	892.jpg	/bis/image/892.jpg	1
XP.05092_109 (NT)	2,18E+11	VUA005000001_0853_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/892	892	893.jpg	/bis/image/893.jpg	1
XP.05092_110 (NT)	2,18E+11	VUA005000001_0854_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/893	893	894.jpg	/bis/image/894.jpg	1
XP.05092_110a (NT)	2,18E+11	VUA005000001_0855_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/894	894	895.jpg	/bis/image/895.jpg	1
XP.05092_110b (NT)	2,18E+11	VUA005000001_0856_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/895	895	896.jpg	/bis/image/896.jpg	1
XP.05092_111 (NT)	2,18E+11	VUA005000001_0857_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/896	896	897.jpg	/bis/image/897.jpg	1
XP.05092_112 (NT)	2,18E+11	VUA005000001_0858_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/897	897	898.jpg	/bis/image/898.jpg	1
XP.05092_112a (NT)	2,18E+11	VUA005000001_0859_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/898	898	899.jpg	/bis/image/899.jpg	1
XP.05092_112b (NT)	2,18E+11	VUA005000001_0860_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/899	899	900.jpg	/bis/image/900.jpg	1
XP.05092_112c (NT)	2,18E+11	VUA005000001_0861_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/900	900	901.jpg	/bis/image/901.jpg	1
XP.05092_112d (NT)	2,18E+11	VUA005000001_0862_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/901	901	902.jpg	/bis/image/902.jpg	1
XP.05092_113 (NT)	2,18E+11	VUA005000001_0863_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/902	902	903.jpg	/bis/image/903.jpg	1
XP.05092_114 (NT)	2,18E+11	VUA005000001_0864_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/903	903	904.jpg	/bis/image/904.jpg	1
XP.05092_114a (NT)	2,18E+11	VUA005000001_0865_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/904	904	905.jpg	/bis/image/905.jpg	1
XP.05092_114b (NT)	2,18E+11	VUA005000001_0866_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/905	905	906.jpg	/bis/image/906.jpg	1
XP.05092_114c (NT)	2,18E+11	VUA005000001_0867_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/906	906	907.jpg	/bis/image/907.jpg	1
XP.05092_114d (NT)	2,18E+11	VUA005000001_0868_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/907	907	908.jpg	/bis/image/908.jpg	1
XP.05092_115 (NT)	2,18E+11	VUA005000001_0869_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/908	908	909.jpg	/bis/image/909.jpg	1
XP.05092_116 (NT)	2,18E+11	VUA005000001_0870_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/909	909	910.jpg	/bis/image/910.jpg	1
XP.05092_116a (NT)	2,18E+11	VUA005000001_0871_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/910	910	911.jpg	/bis/image/911.jpg	1
XP.05092_116b (NT)	2,18E+11	VUA005000001_0872_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/911	911	912.jpg	/bis/image/912.jpg	1
XP.05092_116c (NT)	2,18E+11	VUA005000001_0873_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/912	912	913.jpg	/bis/image/913.jpg	1
XP.05092_116d (NT)	2,18E+11	VUA005000001_0874_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/913	913	914.jpg	/bis/image/914.jpg	1
XP.05092_117 (NT)	2,18E+11	VUA005000001_0875_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/914	914	915.jpg	/bis/image/915.jpg	1
XP.05092_118 (NT)	2,18E+11	VUA005000001_0876_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/915	915	916.jpg	/bis/image/916.jpg	1
XP.05092_118a (NT)	2,18E+11	VUA005000001_0877_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/916	916	917.jpg	/bis/image/917.jpg	1
XP.05092_118b (NT)	2,18E+11	VUA005000001_0878_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/917	917	918.jpg	/bis/image/918.jpg	1
XP.05092_118c (NT)	2,18E+11	VUA005000001_0879_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/918	918	919.jpg	/bis/image/919.jpg	1
XP.05092_118d (NT)	2,18E+11	VUA005000001_0880_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/919	919	920.jpg	/bis/image/920.jpg	1
XP.05092_119 (NT)	2,18E+11	VUA005000001_0881_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/920	920	921.jpg	/bis/image/921.jpg	1
XP.05092_120 (NT)	2,18E+11	VUA005000001_0882_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/921	921	922.jpg	/bis/image/922.jpg	1
XP.05092_120a (NT)	2,18E+11	VUA005000001_0883_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/922	922	923.jpg	/bis/image/923.jpg	1
XP.05092_120b (NT)	2,18E+11	VUA005000001_0884_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/923	923	924.jpg	/bis/image/924.jpg	1
XP.05092_121 (NT)	2,18E+11	VUA005000001_0885_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/924	924	925.jpg	/bis/image/925.jpg	1
XP.05092_122 (NT)	2,18E+11	VUA005000001_0886_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/925	925	926.jpg	/bis/image/926.jpg	1
XP.05092_122a (NT)	2,18E+11	VUA005000001_0887_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/926	926	927.jpg	/bis/image/927.jpg	1
XP.05092_122b (NT)	2,18E+11	VUA005000001_0888_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/927	927	928.jpg	/bis/image/928.jpg	1
XP.05092_123 (NT)	2,18E+11	VUA005000001_0889_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/928	928	929.jpg	/bis/image/929.jpg	1
XP.05092_124 (NT)	2,18E+11	VUA005000001_0890_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/929	929	930.jpg	/bis/image/930.jpg	1
XP.05092_124a (NT)	2,18E+11	VUA005000001_0891_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/930	930	931.jpg	/bis/image/931.jpg	1
XP.05092_124b (NT)	2,18E+11	VUA005000001_0892_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/931	931	932.jpg	/bis/image/932.jpg	1
XP.05092_125 (NT)	2,18E+11	VUA005000001_0893_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/932	932	933.jpg	/bis/image/933.jpg	1
XP.05092_126 (NT)	2,18E+11	VUA005000001_0894_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/933	933	934.jpg	/bis/image/934.jpg	1
XP.05092_126a (NT)	2,18E+11	VUA005000001_0895_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/934	934	935.jpg	/bis/image/935.jpg	1
